date	Day.Of.Week	Page.Loads	Unique.Visits	First.Time.Visits	0	1	2	3	4	Returning.Visits
6/7/2015	1	3132	2145	1790	499.9465541	-114.1582676	4.79283502	-12.50970108	-22.8282065	355
6/8/2015	2	4962	3377	2788	500.436793	15.88238546	-14.98218445	58.11845549	25.27494836	589
6/9/2015	3	4881	3469	2862	500.1257088	139.4296259	-5.665016027	-15.62194267	-20.3913761	607
6/10/2015	4	5001	3425	2786	498.1218279	161.7954372	14.01877628	-53.58785138	12.37575226	639
6/11/2015	5	4635	3242	2614	494.7490153	65.18796505	12.17667577	47.92498962	-1.724799656	628
6/12/2015	6	3545	2494	2066	489.7635327	-79.28329032	-8.147201126	34.84946435	-6.226724141	428
6/13/2015	7	2262	1490	1235	485.1035643	-160.8150685	-11.10779184	-67.63035206	11.04758497	255
6/14/2015	1	2866	2034	1692	480.7226492	-121.4430221	4.403326	-7.864929078	-14.17398689	342
6/15/2015	2	4692	3261	2682	476.3895343	4.823353751	8.641290672	75.01151239	15.82494532	579
6/16/2015	3	4602	3204	2660	472.393015	122.7260198	-5.188705204	-23.48662203	-15.99395769	544
6/17/2015	4	4620	3101	2556	469.5881657	146.9878604	-11.3104611	-70.0603113	13.55396965	545
6/18/2015	5	4475	2955	2386	467.4364484	60.29009327	0.663600227	50.67150139	-11.0626515	569
6/19/2015	6	3564	2422	1954	465.1906254	-72.34248747	11.12059824	52.37872371	8.368580035	468
6/20/2015	7	2071	1370	1129	462.3291171	-150.258975	4.06372874	-71.32944649	-4.312405064	241
6/21/2015	1	2659	1840	1523	459.3556657	-112.0589149	-7.215040362	-24.25716943	-0.432016561	317
6/22/2015	2	4338	2963	2410	455.9805715	13.18219902	-6.021161635	80.89904592	5.479356185	553
6/23/2015	3	4531	3139	2566	452.0314109	129.308211	4.542537521	-6.798970571	-9.601143464	573
6/24/2015	4	4498	3022	2481	447.3193324	147.2180704	8.289071532	-77.19771462	13.37630911	541
6/25/2015	5	4128	2730	2210	442.3679735	54.28271426	1.39432066	38.48052217	-15.13336513	520
6/26/2015	6	3132	2153	1721	437.3539763	-78.95332642	-6.473392049	60.71539335	13.8677466	432
6/27/2015	7	1829	1264	1067	431.7249671	-152.8321609	-6.18019274	-63.39710921	-8.908656165	197
6/28/2015	1	2149	1517	1224	426.3126478	-109.8770396	3.762374745	-31.63127763	1.894011873	293
6/29/2015	2	3975	2691	2169	420.8034334	16.65164491	8.754803485	74.02858248	4.95072728	522
6/30/2015	3	4046	2718	2180	415.5952285	130.9255686	1.631776783	-0.004945215	-9.47658722	538
7/1/2015	4	3897	2745	2266	410.9097824	145.9670514	-8.211102308	-71.3433824	10.13823125	479
7/2/2015	5	3871	2540	2072	407.4344708	49.96119381	-7.466778234	28.14010797	-8.01974424	468
7/3/2015	6	2630	1716	1353	404.9356233	-86.67550012	0.840554649	54.70164585	2.496943492	363
7/4/2015	7	1602	1104	900	404.3784764	-160.5468681	6.093370629	-49.06665703	3.07113261	204
7/5/2015	1	1960	1370	1141	404.4867478	-118.4224756	-1.201909025	-36.16019239	-9.590029252	229
7/6/2015	2	4143	2655	2171	406.1254576	11.10377326	-6.77787903	62.9508079	15.5399823	484
7/7/2015	3	4205	2789	2266	408.920348	131.7478092	-2.681775217	8.018301138	-22.71875878	523
7/8/2015	4	4193	2783	2255	411.6715709	151.7195424	2.067367091	-68.13386446	28.6016353	528
7/9/2015	5	3710	2536	2069	414.3442217	58.01032788	3.344070733	24.76662047	-29.63387869	467
7/10/2015	6	3137	2203	1767	417.1702251	-76.86501288	2.902870446	57.78525678	23.02188412	436
7/11/2015	7	1834	1145	944	418.3492111	-153.7982096	-1.133882388	-54.73695292	-7.820040541	201
7/12/2015	1	2070	1473	1197	419.0279897	-111.6250259	0.13326634	-25.8403441	-10.37645025	276
7/13/2015	2	4180	2852	2310	418.9034288	17.63228745	3.001491098	67.59212831	26.66173913	542
7/14/2015	3	4038	2731	2226	417.3775792	134.7874204	0.472907985	-10.5108529	-34.36421739	505
7/15/2015	4	3906	2667	2119	416.1424009	153.5211575	-0.216102469	-56.13343904	32.67584357	548
7/16/2015	5	3580	2424	1940	414.5522773	56.13671156	-0.605183771	36.42923822	-23.66635978	484
7/17/2015	6	2948	2070	1708	413.0647611	-85.38100933	-0.701289102	34.48023936	11.92539933	362
7/18/2015	7	1622	1121	924	413.3156556	-163.0283738	1.002554505	-49.56328976	-2.399678928	197
7/19/2015	1	2179	1480	1214	414.2590426	-122.3679754	-4.127303863	-14.90013993	-6.085806336	266
7/20/2015	2	3906	2615	2146	415.5489269	5.368838597	-8.713568647	53.98267817	13.57922125	469
7/21/2015	3	3745	2596	2071	418.5289552	128.7546491	1.594750448	-5.510933535	-21.40282925	525
7/22/2015	4	4212	2761	2205	421.1561187	153.5003823	9.993264156	-57.78604106	26.01803283	556
7/23/2015	5	3901	2595	2095	423.286163	63.54746474	4.567357072	32.46810923	-23.72799199	500
7/24/2015	6	3292	2207	1785	425.1528448	-70.02820184	-5.707310121	51.18834874	14.33790069	422
7/25/2015	7	1819	1229	1016	425.9776698	-147.3241798	-7.61390607	-60.00032263	1.236975118	213
7/26/2015	1	2068	1562	1286	426.491247	-110.1697083	3.685939973	-26.19716831	-17.4062018	276
7/27/2015	2	3991	2805	2243	426.9524252	10.44061287	11.20390133	77.35108218	28.84895462	562
7/28/2015	3	4073	2862	2361	426.3264079	118.8572238	0.287336023	-9.648409037	-31.04734187	501
7/29/2015	4	4069	2825	2324	426.2633165	136.5260809	-9.528177502	-73.42335862	24.6507384	501
7/30/2015	5	3716	2629	2126	426.7270477	51.30541585	-5.114537194	41.23040449	-13.87571141	503
7/31/2015	6	3380	2120	1709	426.9162575	-73.42318623	3.29672683	53.32098162	1.789843504	411
8/1/2015	7	1737	1197	958	427.1211592	-142.0871356	5.740677716	-61.38086029	9.396147919	239
8/2/2015	1	2181	1567	1282	427.3210901	-102.3168419	1.892777741	-26.15597714	-17.93479909	285
8/3/2015	2	3973	2794	2263	427.1728409	15.24300438	-2.182949945	69.50290681	22.9621199	531
8/4/2015	3	3997	2794	2269	427.2157982	122.2632158	-1.650906654	-1.712603527	-23.6376395	525
8/5/2015	4	4132	2798	2287	426.9594044	136.4194867	-1.171639304	-67.29669181	19.97671037	511
8/6/2015	5	3791	2693	2204	427.3474109	47.96100023	-0.356832287	29.50313968	-12.29852884	489
8/7/2015	6	2968	2139	1738	428.3443569	-77.6251258	0.193649895	51.53477242	0.312758552	401
8/8/2015	7	1752	1266	1021	429.6305121	-147.689639	-0.830190642	-51.67201404	12.80319231	245
8/9/2015	1	2070	1497	1231	430.5875953	-109.7445155	-1.481200336	-26.78983841	-23.77825554	266
8/10/2015	2	3920	2684	2139	431.7683834	11.38812824	2.240488899	63.24638934	30.05516944	545
8/11/2015	3	4106	2791	2266	432.1128246	125.8403384	3.534517143	-4.070703065	-29.9497286	525
8/12/2015	4	4006	2726	2166	432.4920375	150.3590435	1.182388764	-57.17863067	24.40299297	560
8/13/2015	5	3827	2639	2133	431.5539231	63.34518791	-4.650151193	29.34502318	-14.67269492	506
8/14/2015	6	2944	1973	1564	430.2415513	-69.75736887	-1.908382056	44.59155799	5.610078879	409
8/15/2015	7	1827	1193	954	428.8780379	-150.0098022	7.31642448	-48.09090837	0.326135848	239
8/16/2015	1	2373	1658	1369	427.34391	-119.3980842	6.118023149	-25.11335114	-2.687599126	289
8/17/2015	2	4031	2763	2290	425.5686274	-1.228753046	-6.794709135	60.17265533	3.468437398	473
8/18/2015	3	4027	2780	2248	424.9118107	118.7964741	-10.77535579	0.888920264	-5.171658107	532
8/19/2015	4	3912	2795	2291	424.1133358	148.4806759	-1.548019803	-66.84006961	7.557143512	504
8/20/2015	5	3867	2715	2191	424.4101053	67.12635414	11.49637777	30.37541351	-10.45690162	524
8/21/2015	6	3304	2238	1806	424.6981098	-66.96939248	7.266054645	54.91752042	10.96299867	432
8/22/2015	7	1685	1208	1011	424.8165027	-153.2104874	-8.998831693	-56.85575488	-7.152312442	197
8/23/2015	1	2130	1542	1282	425.1770086	-123.8691079	-11.49788248	-28.80455005	-0.651374333	260
8/24/2015	2	3936	2697	2182	425.4676757	0.0369519	3.126169921	69.52986295	9.648496766	515
8/25/2015	3	4029	2744	2203	424.7214949	124.794415	12.72797902	-2.723610716	-15.94238015	541
8/26/2015	4	4010	2789	2237	424.0143898	158.9987337	6.853934583	-64.25219232	18.46226815	552
8/27/2015	5	4027	2890	2392	422.254937	74.55171614	-8.205521573	29.26145333	-16.25419181	498
8/28/2015	6	2829	2000	1585	420.7328332	-64.28986003	-9.888266509	51.6149795	11.28205983	415
8/29/2015	7	1736	1227	1023	418.4769958	-156.363241	0.85278165	-51.83641246	-5.789317094	204
8/30/2015	1	2517	1686	1416	416.3426752	-131.5991621	10.48939411	-26.49620613	3.034102066	270
8/31/2015	2	4029	2769	2299	414.5253493	-7.978923158	6.289878078	62.00799163	-4.788530316	470
9/1/2015	3	4261	2890	2358	412.7320848	120.9307634	-7.819728021	-4.224378393	9.546871912	532
9/2/2015	4	4058	2923	2442	410.972366	158.7728039	-11.9478838	-56.33056358	-13.94193646	481
9/3/2015	5	4392	3007	2466	410.0431445	78.44841869	1.517741631	30.62084944	13.73878386	541
9/4/2015	6	3072	2221	1846	408.4693756	-62.56818057	11.13884532	35.46422362	-7.175359031	375
9/5/2015	7	1799	1284	1068	408.3699214	-154.8482	7.891554892	-40.75865303	-4.521219958	216
9/6/2015	1	2341	1611	1345	408.4406727	-132.7207036	-8.921150634	-18.40670742	15.17199014	266
9/7/2015	2	3330	2354	1963	408.4088184	-14.01436612	-17.14845558	43.9065321	-19.47035189	391
9/8/2015	3	4734	3381	2833	409.8968991	115.8767851	0.841520866	4.15980244	14.47363191	548
9/9/2015	4	4801	3381	2845	411.0872939	156.1745148	16.19445613	-50.07485783	-4.399204624	536
9/10/2015	5	4399	3079	2575	411.1755868	77.11475535	7.502315309	16.58911323	-4.121856875	504
9/11/2015	6	3275	2375	1958	411.6590606	-55.43288324	-6.477059739	52.47416597	8.211371448	417
9/12/2015	7	2042	1429	1223	411.2300705	-142.3810997	-9.583267448	-45.22821866	-6.957873829	206
9/13/2015	1	2827	2103	1844	410.887539	-117.9943072	0.944245631	-36.08252011	3.164815967	259
9/14/2015	2	4836	3437	2954	410.8439896	-4.21122599	7.961892397	68.07409427	-0.043642558	483
9/15/2015	3	4840	3465	2944	410.8800899	108.2527686	0.720315025	5.050318201	-0.622034167	521
9/16/2015	4	4504	3356	2902	411.5679887	134.1857396	-6.577749018	-75.89855497	-1.758710165	454
9/17/2015	5	4379	3240	2736	413.4739747	56.18999841	-2.428726336	29.76429884	4.455814123	504
9/18/2015	6	3391	2428	2024	415.1814917	-66.67196253	1.4706705	63.31071935	-7.458483849	404
9/19/2015	7	2045	1513	1278	417.0724287	-137.2623667	0.585548892	-57.74777618	10.61979057	235
9/20/2015	1	2721	2081	1817	418.8361637	-99.89738382	0.113518793	-38.33879049	-12.98660236	264
9/21/2015	2	4630	3535	2998	421.0039871	17.28930441	3.860024153	75.22641294	13.17566763	537
9/22/2015	3	4748	3540	3004	422.2846578	120.2292159	1.960754238	3.752397232	-10.48858458	536
9/23/2015	4	4702	3377	2893	423.728885	130.534672	-3.01285811	-72.94019492	6.900194744	484
9/24/2015	5	4440	3309	2827	425.4594887	40.20957934	-4.538800185	27.73296201	-4.008382953	482
9/25/2015	6	3513	2518	2116	427.7062194	-81.74515067	-0.771192509	55.8197681	1.575728124	402
9/26/2015	7	2253	1633	1395	430.1050039	-142.7650497	2.642605562	-50.94786417	-0.095685112	238
9/27/2015	1	3141	2291	1980	432.6444508	-95.54187945	2.326820294	-29.47992159	-1.007629532	311
9/28/2015	2	5122	3808	3289	434.9588015	25.01850732	0.112585417	60.96982925	2.808932402	519
9/29/2015	3	5151	3868	3305	438.0700204	129.829465	0.813435186	1.665849522	-5.55646637	563
9/30/2015	4	4969	3703	3182	441.5867981	136.8616479	-1.402172523	-60.94096225	7.399031709	521
10/1/2015	5	4619	3365	2876	445.7016153	37.92952573	-6.194273291	25.04079609	-7.796707875	489
10/2/2015	6	3443	2598	2196	450.8130203	-93.42420914	-4.431885853	48.26952734	5.339404568	402
10/3/2015	7	2302	1754	1503	456.8226632	-158.3958366	3.888165898	-48.7097212	-2.280774354	251
10/4/2015	1	3291	2506	2173	462.9706398	-107.1082479	6.84161536	-26.77475586	-1.280817655	333
10/5/2015	2	5206	3737	3170	469.3485483	25.78973919	0.43021163	62.89276925	4.514638628	567
10/6/2015	3	5474	3940	3337	474.9971675	142.0746479	-7.887460265	-3.056726219	-6.904364258	603
10/7/2015	4	5400	3934	3350	479.9866316	156.1465491	-3.84396213	-60.36493842	9.875895397	584
10/8/2015	5	5334	3821	3244	484.3658758	56.79021599	9.347699891	33.25440361	-12.38158955	577
10/9/2015	6	4174	3022	2547	487.8599142	-84.49737298	11.76142115	44.27266722	14.75691492	475
10/10/2015	7	2571	1853	1597	491.1442373	-162.7343504	-1.351009853	-52.29044119	-14.28407702	256
10/11/2015	1	3572	2636	2283	495.1232708	-119.6056786	-13.83283394	-19.61985339	9.03713901	353
10/12/2015	2	5018	3788	3241	498.9841351	9.692605619	-12.00860385	56.77827766	-0.038955023	547
10/13/2015	3	5565	4159	3536	503.9476843	130.3790849	6.317295705	-3.84089208	-10.76617296	623
10/14/2015	4	5420	4048	3403	509.2854261	151.1301779	16.21190248	-56.18613634	17.74428719	645
10/15/2015	5	5366	3908	3331	513.8127884	56.04600684	2.65735891	26.08343593	-17.42993196	577
10/16/2015	6	4091	3002	2507	518.6351006	-78.12259314	-11.54039747	50.7674426	10.61409658	495
10/17/2015	7	2824	2087	1770	522.8073168	-150.4446277	-9.400277785	-50.92306185	-0.633267978	317
10/18/2015	1	3843	2825	2441	525.929884	-107.3391328	4.806909879	-31.23857112	-6.723197981	384
10/19/2015	2	5516	4140	3491	529.1960943	19.62475848	15.16431426	72.4833247	9.472777756	649
10/20/2015	3	5572	4121	3460	531.7998355	130.7200525	4.877974062	-3.278942888	-7.597643067	661
10/21/2015	4	5243	3882	3298	533.9368571	141.119914	-12.31998771	-75.09380728	4.324816345	584
10/22/2015	5	5133	3720	3104	536.9913261	45.47125369	-10.88247972	42.67299661	-2.14980995	616
10/23/2015	6	4084	2947	2441	539.8555533	-86.20503082	2.405064386	53.26962653	0.698352132	506
10/24/2015	7	2739	1978	1647	543.0836123	-153.4429654	10.25193417	-69.97845285	0.67657279	331
10/25/2015	1	3781	2857	2435	546.5371793	-105.1025832	4.360482538	-18.7531238	-3.242134531	422
10/26/2015	2	5684	4073	3417	550.0086029	22.21596876	-6.089380246	79.18372187	6.678156485	656
10/27/2015	3	5687	4179	3534	553.1197869	132.4604469	-7.523276352	-20.11265834	-9.944679426	645
10/28/2015	4	5906	4266	3614	556.3099593	143.9299878	1.69127672	-68.3713092	12.31251385	652
10/29/2015	5	5541	4020	3368	558.7829435	47.01311539	6.759728807	52.44800803	-12.9618701	652
10/30/2015	6	4171	3043	2501	560.8222274	-84.29444448	3.096192651	44.4649849	12.63783851	542
10/31/2015	7	2586	1820	1496	562.3014907	-150.5958179	-1.937908239	-72.55722644	-10.36899052	324
11/1/2015	1	3838	2922	2456	563.6855562	-101.6015196	-1.723164255	-10.42858846	6.12147193	466
11/2/2015	2	5675	4076	3419	563.9068119	23.23045083	-1.30619854	76.47304012	0.615891708	657
11/3/2015	3	5624	4178	3504	564.5510613	132.3112935	1.493230799	-20.66675922	-7.241653805	674
11/4/2015	4	5794	4316	3670	565.0389797	141.5766641	1.904535518	-70.07252789	10.61222232	646
11/5/2015	5	5389	4031	3379	565.6741158	43.04807102	-0.548887562	50.28112738	-9.063645749	652
11/6/2015	6	4305	3047	2522	566.1940082	-89.91699293	-2.738936968	50.81410655	2.493589807	525
11/7/2015	7	3281	2202	1854	566.6583805	-156.1880366	-1.006454244	-72.64717424	7.438017728	348
11/8/2015	1	3790	2837	2418	566.9852453	-103.8195053	3.206814721	-20.92361614	-17.00264512	419
11/9/2015	2	5894	4203	3487	568.3452285	30.37836137	4.769113088	83.31096336	21.93381417	716
11/10/2015	3	5461	4048	3388	569.0764135	140.6286059	-4.866688598	-18.60041741	-21.26071136	660
11/11/2015	4	5206	3869	3219	570.2154945	143.9221666	-9.040914375	-72.18151338	16.44004485	650
11/12/2015	5	5228	3929	3281	571.5877477	36.94179717	1.393587517	50.68242427	-10.07706576	648
11/13/2015	6	4097	2971	2436	573.1873932	-99.51163282	12.13031933	45.79863165	3.673811222	535
11/14/2015	7	2694	1964	1616	575.085307	-161.2854566	5.444650841	-69.58523463	1.292967783	348
11/15/2015	1	3893	2930	2483	577.2932268	-100.8813825	-12.3504484	-12.78010048	-5.069180887	447
11/16/2015	2	6185	4550	3872	579.599294	35.87334432	-15.9991336	71.78331789	7.442078338	678
11/17/2015	3	6178	4503	3795	581.6690426	144.7029979	3.117965844	-20.64166141	-9.354477339	708
11/18/2015	4	6067	4397	3693	582.4806155	142.3855372	20.93794237	-58.38811623	12.21932966	704
11/19/2015	5	5656	4166	3487	581.9911125	33.571439	14.43971144	49.74087677	-13.88365263	679
11/20/2015	6	4398	3173	2645	579.385666	-96.53200592	-9.869046018	33.9240456	15.95093191	528
11/21/2015	7	2836	2086	1741	575.4173663	-145.0261853	-17.9418286	-60.28520541	-13.97475907	345
11/22/2015	1	3896	2927	2424	570.338958	-75.69831675	0.948412517	-3.085834981	8.458920968	503
11/23/2015	2	5814	4236	3543	564.877445	54.89137172	20.64226645	59.10178662	2.532187211	693
11/24/2015	3	5879	4140	3475	561.1607455	143.540093	14.0248994	-23.42307722	-17.63539269	665
11/25/2015	4	4800	3457	2836	559.8258297	115.3801973	-17.02297147	-51.18376889	29.68462168	621
11/26/2015	5	3838	2825	2334	561.9776358	-11.95562704	-33.79350402	42.32231024	-37.62545661	491
11/27/2015	6	3576	2579	2118	569.3618183	-140.4727854	-11.13854468	28.00186504	31.85741625	461
11/28/2015	7	2799	1974	1652	580.4803577	-174.2987862	17.61804221	-64.94536919	-20.10990276	322
11/29/2015	1	4228	3127	2605	594.5471099	-84.59621796	16.16793238	0.148366731	1.167330033	522
11/30/2015	2	6331	4570	3817	609.880594	65.71423056	-8.708451948	67.54866804	17.00149324	753
12/1/2015	3	6380	4743	4027	624.9036908	169.176564	-18.43696311	-33.52571347	-29.73382444	716
12/2/2015	4	6314	4829	4039	639.1467936	153.5082861	2.632993111	-52.0652105	34.72267296	790
12/3/2015	5	6160	4584	3835	650.9797659	29.43793766	20.94162567	60.89469709	-29.55456757	749
12/4/2015	6	4859	3615	2995	659.8313745	-111.89784	11.03186137	29.293785	20.45152959	620
12/5/2015	7	3317	2468	2040	666.1768464	-165.2572698	-8.174169269	-71.86982761	-6.614351106	428
12/6/2015	1	4715	3550	2972	669.9131411	-92.83008371	-9.576197107	2.35237824	-6.173022339	578
12/7/2015	2	6940	5136	4303	670.6584802	49.27819875	4.174825894	73.90806762	18.23075075	833
12/8/2015	3	6551	4866	4068	668.1947492	155.4873569	11.38411824	-29.97032952	-23.50690825	798
12/9/2015	4	6327	4761	3961	662.3466462	149.3377655	5.002663596	-59.1263007	25.02369035	800
12/10/2015	5	6212	4578	3830	653.0771387	38.60709912	-1.163165673	57.47491236	-19.12019227	748
12/11/2015	6	4687	3388	2771	639.9713211	-93.33969296	1.845159472	38.70266764	11.73458814	617
12/12/2015	7	3014	2283	1856	623.3807216	-148.3543831	7.278156726	-69.20116915	-0.00152415	427
12/13/2015	1	4132	3064	2548	603.9006399	-87.52144143	4.17949697	-7.622456633	-9.764313613	516
12/14/2015	2	5989	4330	3606	581.7753055	39.5041033	-5.461397019	72.11214478	17.74055284	724
12/15/2015	3	5331	3967	3309	556.1617152	133.9417465	-7.256778851	-19.81580626	-18.6880266	658
12/16/2015	4	5183	3665	3025	527.7951204	129.1025612	9.056777504	-56.00822867	17.31463851	640
12/17/2015	5	4769	3515	2917	496.814865	34.07804763	22.27487879	42.92720749	-11.89184171	598
12/18/2015	6	3627	2518	2071	463.2408724	-76.72125478	7.535473178	36.39720476	7.701248218	447
12/19/2015	7	1857	1319	1087	428.1287559	-119.3873323	-18.46221562	-48.74357889	-1.686967377	232
12/20/2015	1	2221	1489	1204	394.2831003	-64.69245238	-17.30444284	-13.32017086	-4.687473269	285
12/21/2015	2	3335	2335	1906	362.5067173	34.16314071	5.964863661	39.79121508	7.433354274	429
12/22/2015	3	2883	2047	1639	334.696706	93.12323267	15.73078509	-3.543525928	-9.176951692	408
12/23/2015	4	2353	1621	1312	311.5584757	63.35519473	-5.587668856	-33.25356721	3.890930526	309
12/24/2015	5	1578	1099	886	294.4520168	-27.59378126	-27.8123431	4.432284161	0.615606125	213
12/25/2015	6	1017	724	586	283.4857	-104.1293226	-19.74997144	17.51487123	-11.20815464	138
12/26/2015	7	1334	936	760	277.8391386	-105.0602037	6.605554916	-8.272762866	16.8215789	176
12/27/2015	1	1690	1155	947	275.0090328	-31.16487102	15.83139074	-14.49923223	-19.56712654	208
12/28/2015	2	2838	1829	1474	275.6257247	65.84032726	6.942925698	8.546332596	16.71949464	355
12/29/2015	3	2815	1786	1419	279.88697	114.2578825	-5.143396311	7.856845408	-13.39062342	367
12/30/2015	4	2382	1618	1292	287.4716163	74.15775545	-15.20495051	-13.02917121	5.924111119	326
12/31/2015	5	1587	1035	809	297.8698625	-28.7679748	-18.76376194	-5.322068299	1.514275313	226
1/1/2016	6	1411	960	786	312.3218617	-116.5436273	-3.665120437	13.35227111	-11.05047862	174
1/2/2016	7	1838	1197	969	330.3524685	-124.590575	16.77723019	-7.811143885	13.82468988	228
1/3/2016	1	2180	1562	1279	349.045713	-49.69436736	12.38469298	-15.47540345	-12.23900472	283
1/4/2016	2	3587	2494	2037	367.7087874	59.55245505	-8.623524408	25.13352913	8.764314137	457
1/5/2016	3	3855	2742	2230	385.6482982	131.7355622	-14.76344155	6.380232949	-5.102803437	512
1/6/2016	4	3840	2628	2127	401.9065992	118.3128729	2.442570967	-37.41359323	4.706989139	501
1/7/2016	5	3735	2746	2258	416.1177457	27.95185979	19.34695883	17.31124778	-5.167117971	488
1/8/2016	6	3223	2286	1860	427.7047236	-79.50607674	12.35095278	41.16812051	8.794478324	426
1/9/2016	7	2207	1531	1280	436.7099631	-130.0158395	-6.931484633	-40.1299721	-9.291244986	251
1/10/2016	1	2814	2000	1661	445.072685	-84.8239918	-9.351400831	-24.91440879	7.588803677	339
1/11/2016	2	4007	2976	2444	452.5597872	21.93380806	-0.286181986	55.7268152	-4.0498004	532
1/12/2016	3	4119	2961	2385	458.8354105	111.8243019	1.573847055	0.956353916	0.936187926	576
1/13/2016	4	4338	3164	2631	464.7680684	122.0841317	0.39003304	-57.3986613	2.620428175	533
